unix,open,high,low,Volume ETH,Volume USDT,close,gains,losses,gains ave,losses ave,rs,rsi
1.60E+12,424.54,444.71,417.05,1109670.943,477180580.1,438.11,13.57,0,131.8187321,41.81808608,3.152194287,75.91634854
1.60E+12,438.12,442.94,427.02,681698.5971,296652970.5,432.32,0,5.79,122.4031083,44.62107994,2.74316777,73.28465991
1.60E+12,432.3,436.99,412.47,716666.2526,305445885.8,433.62,1.3,0,114.9600292,41.43385994,2.774543075,73.50672704
1.60E+12,433.61,446,420.37,868870.65,375038999.5,430.89,0,2.73,106.7485985,41.20429852,2.590715104,72.15039425
1.60E+12,430.89,433.81,415,743254.5702,316635287,421.95,0,8.94,99.12369862,47.20113434,2.100027892,67.74222572
1.60E+12,421.92,426.75,393.25,978339.6922,400208683.3,407.46,0,14.49,92.04343443,58.31962474,1.578258345,61.21412729
1.60E+12,407.46,418.98,402.07,663555.7345,273292342.2,415.94,8.48,0,93.9489034,54.15393726,1.734848991,63.43490981
1.60E+12,415.94,418.68,385.1,860998.7256,347455883.5,387.97,0,27.97,87.23826744,78.25579888,1.114783424,52.71383402
1.60E+12,387.93,397.04,379.92,643235.7654,250069873.4,395.24,7.27,0,88.27696263,72.66609896,1.214830077,54.84980946
1.60E+12,395.23,396.95,383.15,445317.8199,173799978,390.71,0,4.53,81.9714653,72.00566332,1.13840303,53.23613061
1.60E+12,390.72,410.42,387.44,717403.8188,287991794.2,407.68,16.97,0,93.08636063,66.86240166,1.392207853,58.19761235
1.60E+12,407.68,409.06,370,970445.384,375681480.2,382.93,0,24.75,86.43733487,86.83651582,0.995403075,49.88481212
1.60E+12,382.91,392.91,377.37,738690.7794,284504413.1,385.81,2.88,0,83.14323952,80.63390755,1.031120059,50.76608123
1.60E+12,385.81,397.1,371.48,877763.7366,336647752.3,383.27,0,2.54,77.2044367,77.41434273,0.997288538,49.93212143
1.60E+12,383.31,398,379.75,732601.4691,286555002,395.11,11.84,0,83.52983408,71.88474682,1.161996637,53.74645905
1.60E+12,395.1,405.69,391.88,659802.6334,263787683,398.65,3.54,0,81.10341736,66.75012204,1.215030248,54.85388966
1.60E+12,398.65,429.89,398.3,894979.7179,370467271.1,428.94,30.29,0,105.6003161,61.98225618,1.703718493,63.01390095
1.60E+12,428.94,439,418.04,1040748.689,447866996.2,433.79,4.85,0,102.9074364,57.55495217,1.787985786,64.1318114
1.60E+12,433.8,488.84,429.03,1751354.577,813662129.7,475.4,41.61,0,137.1669052,53.44388416,2.566559437,71.96177387
1.60E+12,475.4,481.39,420,1880642.469,844475154.7,439.5,0,35.9,127.3692691,85.52646386,1.489238107,59.82706527
1.60E+12,439.5,450.7,372,2408569.342,995567239,381.4,0,58.1,118.2714642,137.5174307,0.860047076,46.23791984
1.60E+12,381.35,400.21,357,1806488.225,696658932.1,385.26,3.86,0,113.6835025,127.6947571,0.890275412,47.09765605
1.60E+12,385.3,395,308.42,2777166.514,967730464.9,335.01,0,50.25,105.5632523,168.823703,0.625286914,38.47240193
1.60E+12,335.04,360,316.1,2017811.147,691925087.4,352.8,17.79,0,115.81302,156.7648671,0.738768974,42.48804671
1.60E+12,352.85,358.51,323,1740618.425,596754172.7,353.59,0.79,0,108.3306614,145.5673766,0.744196014,42.66699431
1.60E+12,353.59,356.58,325.38,1400246.83,476444912.5,337.39,0,16.2,100.592757,151.3697068,0.664550121,39.92370748
1.60E+12,337.41,359,330.51,879760.5626,304910633.8,350.85,13.46,0,106.8675601,140.5575849,0.760311584,43.1918753
1.60E+12,350.85,377.25,349.91,1134287.611,416598205.7,367.93,17.08,0,116.3141629,130.5177574,0.891175004,47.12282057
1.60E+12,367.93,375.27,355.49,844017.5997,308822715.1,373.63,5.7,0,113.7060085,121.1950605,0.938206623,48.40591359
1.60E+12,373.62,388.57,364.73,766542.3164,287133871.2,387.78,14.15,0,119.7341507,112.5382704,1.063941628,51.54901737
1.60E+12,387.78,390.43,350,989195.6905,367969518.5,366.42,0,21.36,111.1817114,125.8598225,0.883377309,46.90389466
1.60E+12,366.43,384.64,355.73,1042059.623,387238794.7,377.12,10.7,0,113.9401606,116.8698352,0.974932157,49.36534927
1.60E+12,377.12,382.47,362.34,883856.3301,328317009.6,364.06,0,13.06,105.8015777,121.5819898,0.87020765,46.53000163
1.60E+12,364.05,373.45,355,841709.9894,306622238.1,365.11,1.05,0,99.29432211,112.897562,0.879508117,46.79458997
1.60E+12,365.04,394.14,363.3,1256300.411,479026710.9,389.36,24.25,0,116.4518705,104.8334504,1.110827413,52.62521257
1.60E+12,389.35,392.58,375.33,804194.4722,308748579.8,384.39,0,4.97,108.1338798,102.3153468,1.056868624,51.38240778
1.60E+12,384.4,388.72,377,570908.3355,218785730.1,385.25,0.86,0,101.2700312,95.00710777,1.065920578,51.59542866
1.60E+12,385.25,385.45,365,693164.4014,259700927.5,371.04,0,14.21,94.03645757,102.4308858,0.91804788,47.86365813
1.60E+12,371.04,376.8,331,1283946.031,452134893.6,340.36,0,30.68,87.31956774,125.7943939,0.694145144,40.97318029
1.60E+12,340.31,346.91,335.34,842731.1288,288166815.5,344.21,3.85,0,84.93245576,116.8090801,0.727104911,42.09963774
1.60E+12,344.18,344.65,313.29,940904.4976,313808761.1,320.72,0,23.49,78.86585178,131.9555744,0.597669724,37.40884085
1.60E+12,320.72,353.1,316.67,1071705.097,360708689.4,348.97,28.25,0,101.4825766,122.5301762,0.828225175,45.30214256
1.60E+12,348.97,358,337.58,860643.7792,298266918.8,351.92,2.95,0,97.18382117,113.7780208,0.854152854,46.06701396
1.60E+12,351.93,356.4,345.88,530879.2076,186812160.4,353.92,2,0,92.24211966,105.6510193,0.873083102,46.61208577
1.60E+12,353.95,362.14,347.24,569568.5504,202411362.7,357.49,3.57,0,89.22339683,98.1045179,0.909472864,47.62952546
1.60E+12,357.58,368.2,351.7,757758.4304,273063157.8,353.96,0,3.53,82.85029706,94.62705233,0.875545576,46.68218076
1.60E+12,353.91,360.63,350.45,585143.1689,208028826.5,359.79,5.83,0,82.76241869,87.86797717,0.941895118,48.50391296
1.60E+12,359.78,361.5,351.56,498943.2323,177784824.5,359.83,0.04,0,76.89081736,81.59169308,0.942385364,48.51691025
1.60E+12,359.83,370.45,345.51,758349.3196,271468849.8,352.85,0,6.98,71.39861612,82.74371501,0.862888693,46.31992756
1.60E+12,352.83,354.55,334.24,733571.8421,251829017.5,345.6,0,7.25,66.29871497,84.08344965,0.788487095,44.08682049
1.60E+12,345.6,351,343.7,303595.719,105401893.4,345.95,0.35,0,61.91309247,78.07748896,0.792969821,44.22661285
1.60E+12,345.94,354.45,343.81,343932.9171,119961274.7,352.37,6.42,0,63.91072872,72.50052546,0.881520904,46.85150731
1.60E+12,352.34,356.1,348.54,376740.3069,132656713,353.62,1.25,0,60.59567667,67.3219165,0.900088408,47.37086992
1.60E+12,353.63,355.1,336.8,640063.2695,221765553.6,340.75,0,12.87,56.26741405,75.38320818,0.746418406,42.73995299
1.60E+12,340.8,342.85,332.18,541928.8638,183873686.4,341.58,0.83,0,53.07831305,69.99869331,0.75827577,43.12610017
1.60E+12,341.58,353.32,334.21,631794.8756,217322067,350.95,9.37,0,58.65700497,64.99878664,0.902432307,47.43571183
1.60E+12,350.94,368.33,347.32,650478.1934,232878561.9,365.02,14.07,0,68.5372189,60.35601617,1.135549084,53.17363542
1.60E+12,365.01,378.4,364.71,591005.3213,220607973,370.52,5.5,0,69.14170327,56.04487216,1.233684735,55.23092475
1.60E+12,370.51,377.6,368.87,373318.2378,139329772.5,374.16,3.64,0,67.84301018,52.041667,1.30362869,56.59022635
1.60E+12,374.17,394.8,365.58,844422.6544,320587055.5,386.51,12.35,0,75.34708088,48.32440507,1.55919314,60.92518441
1.60E+12,386.51,387.75,374.51,645141.9139,246276552,381.04,0,5.47,69.96514653,50.34266185,1.389778449,58.15511684
1.60E+12,381.05,387.41,373.13,569557.8294,216288027,378.69,0,2.35,64.96763606,49.09675744,1.323257165,56.95698199
1.60E+12,378.69,381.79,369.85,634038.0945,238396852.8,377.64,0,1.05,60.32709063,46.63984619,1.293466758,56.39788557
1.60E+12,377.63,379.83,361.18,654029.364,241127894.7,365.5,0,12.14,56.01801273,55.44842861,1.010272322,50.25549579
1.60E+12,365.5,370.46,363.36,285578.2454,104838880.5,368.32,2.82,0,54.8367261,51.48782656,1.06504255,51.5748477
1.60E+12,368.31,378.64,367.1,323468.471,120818450.6,378.11,9.79,0,60.7098171,47.81012467,1.269810893,55.94346634
1.60E+12,378.12,384.32,372.5,577252.9027,218372640,379.3,1.19,0,57.56340159,44.39511576,1.296615644,56.45766836
1.60E+12,379.3,380.73,365.27,617309.8168,229928443.8,368.52,0,10.78,53.45173005,52.00403606,1.027838108,50.68639869
1.60E+12,368.53,401.49,367.74,1221663.638,472488832.7,390.38,21.86,0,71.49374933,48.28946206,1.480524866,59.6859514
1.60E+12,390.31,420.73,390.21,1095897.207,447211002.5,413.98,23.6,0,89.98705295,44.84021477,2.006838134,66.74247315
1.60E+12,413.94,419.33,401.3,727832.3224,299943190.9,409.11,0,4.87,83.55940631,46.50734229,1.796692784,64.24348053
1.60E+12,409.19,416.66,407,419236.8711,172799824.6,412.14,3.03,0,80.62087729,43.18538927,1.866855403,65.1185756
1.60E+12,412.14,417.4,402.5,415586.9761,170054743.3,405.86,0,6.28,74.8622432,46.3807186,1.614081141,61.74564039
1.60E+12,405.85,411.11,382.3,895142.6727,356208480.6,392.52,0,13.34,69.51494011,56.40781013,1.232363744,55.20443286
1.60E+12,392.52,410.25,389.9,754244.3755,302522886.8,403.45,10.93,0,75.47958725,52.37868084,1.44103643,59.03379451
1.60E+12,403.41,409.2,380.52,855275.4688,335751199.3,388.23,0,15.22,70.08818816,63.85734649,1.097574391,52.32588629
1.60E+12,388.22,393.72,380.52,573096.0142,222669504.9,387.13,0,1.1,65.081889,60.39610746,1.077584165,51.8671726
1.60E+12,387.12,391.97,373.29,771750.7475,294342546,382.49,0,4.64,60.43318265,60.72209978,0.995241977,49.88076577
1.60E+12,382.59,394.88,379.9,467453.8105,181136851.5,386.46,3.97,0,60.08652674,56.38480694,1.065651015,51.58911197
1.60E+12,386.44,398.29,384.61,438952.9557,171238317.7,396.67,10.21,0,66.00463197,52.35732073,1.260657174,55.76507523
1.60E+12,396.68,404.5,377.92,779968.5796,304223545.9,383.02,0,13.65,61.29001541,62.26751211,0.984301658,49.60443661
1.60E+12,383.01,390,370.23,752954.3711,286291774,387.88,4.86,0,61.77215716,57.81983267,1.068355862,51.65242024
1.60E+12,387.88,408.39,376.47,1157064.351,454481208.4,402.49,14.61,0,71.96986022,53.68984462,1.340474362,57.27361871
1.60E+12,402.5,420.4,396.14,1475139.773,601591250.4,416.69,14.2,0,81.02915592,49.85485572,1.625301182,61.9091323
1.60E+12,416.73,458.27,414.76,1682440.96,736015135.6,455.91,39.22,0,114.4613591,46.2937946,2.472498962,71.2022952
1.60E+12,455.91,468.28,424.14,1653416.596,743871175.8,435.21,0,20.7,106.2855477,63.68709498,1.668871028,62.53097323
1.60E+12,435.2,460.1,431.99,840908.4684,375679148.2,454.3,19.09,0,117.7837229,59.13801677,1.991675225,66.57391178
1.60E+12,454.29,459.1,433.09,1099213.246,491928165,444.32,0,9.98,109.3705998,64.89387272,1.685376373,62.76127212
1.60E+12,444.32,455,438.7,866872.4111,388190148.2,450.34,6.02,0,107.5784141,60.25859609,1.785279132,64.09695572
1.61E+12,450.34,476.25,449.28,1205782.843,559228791.9,463.09,12.75,0,112.6442417,55.95441066,2.013143206,66.81206529
1.61E+12,463.09,470,451.2,990776.6291,455971309.2,462.39,0,0.7,104.5982244,52.65766704,1.986381667,66.51466183
1.61E+12,462.48,478.01,457.12,976665.0975,456232937.2,476.43,14.04,0,111.1669227,48.89640511,2.27351934,69.45183773
1.61E+12,476.42,477.47,452,735252.7854,340142257.2,460.89,0,15.54,103.2264282,60.94380474,1.693796911,62.87767663
1.61E+12,460.9,462.89,440.19,665217.5667,301406126.5,448.08,0,12.81,95.85311189,69.40067583,1.381155309,58.00357935
1.61E+12,448.07,466,445.45,812060.4464,370889706.7,460.55,12.47,0,101.476461,64.4434847,1.574658191,61.15989285
1.61E+12,460.51,484.88,459.8,1151573.375,544239665.4,482.15,21.6,0,115.8281424,59.84037865,1.935618474,65.93562791
1.61E+12,482.11,495.31,456.6,1477696.291,706704397.4,478.41,0,3.74,107.5547037,59.30606589,1.813553168,64.45775358
1.61E+12,478.43,480.75,464.86,817418.5269,387199111.4,471.25,0,7.16,99.87222482,62.22991833,1.604890823,61.61067515
1.61E+12,471.26,514.4,470.65,1516361.907,756660192.9,510.12,38.87,0,131.6084945,57.78492416,2.277557622,69.48947615
1.61E+12,510.12,553.32,502.82,1548851.291,815402228.5,552.35,42.23,0,164.4378877,53.65742958,3.064587496,75.39725738
1.61E+12,552.42,580.88,511.28,1850317.936,1014064539,560.03,7.68,0,160.3723243,49.82475604,3.218727738,76.29617122
1.61E+12,560.03,610.85,550.12,2076008.848,1218150934,608.58,48.55,0,197.4671583,46.26584489,4.268097962,81.01781692
1.61E+12,608.58,623,585,1606450.492,976376501.3,604.97,0,3.61,183.3623613,46.57114168,3.93725287,79.74582169
1.61E+12,604.98,606,553.83,1219440.027,716972340.7,569.5,0,35.47,170.2650498,78.71463156,2.163067353,68.38511836
1.61E+12,569.38,577.14,481,2683460.742,1386030255,519.83,0,49.67,158.1032605,122.7621579,1.287882709,56.29146564
1.61E+12,519.83,530.62,493.72,1088064.281,558985308.9,518.68,0,1.15,146.8101705,115.1434323,1.275019925,56.04434102
1.61E+12,518.59,547.94,506.59,900508.6143,475169074.7,537.52,18.84,0,155.1637297,106.9189014,1.451228245,59.20412544
1.61E+12,537.5,576.9,530.32,855276.4666,471629262.2,576.3,38.78,0,182.8606062,99.28183705,1.841833427,64.81144917
1.61E+12,576.32,616.85,570.07,1501989.454,895373784.8,616.66,40.36,0,210.1591343,92.19027726,2.279623628,69.50869632
1.61E+12,616.65,635.7,560,2163875.814,1300668283,585.26,0,31.4,195.1477676,117.0052575,1.667854691,62.51669916
1.61E+12,585.26,604.93,575,1069538.656,632858653.2,596.89,11.63,0,192.8386413,108.6477391,1.774897876,63.96263774
1.61E+12,596.88,623.44,585.82,935687.9172,568024618.9,615.85,18.96,0,198.0244526,100.8871863,1.962830563,66.24849181
1.61E+12,615.84,620,565.82,1052452.787,624543865.9,567.24,0,48.61,183.8798489,142.2909587,1.292280624,56.37532379
1.61E+12,567.24,597.11,560.88,701567.9556,410382624.7,596.8,29.56,0,200.305574,132.1273188,1.516004228,60.25443882
1.61E+12,596.82,607.5,583,602496.9634,359236400.3,601.54,4.74,0,190.738033,122.6896532,1.554638293,60.85551514
1.61E+12,601.59,603.15,584.22,498329.3759,295598087,591.28,0,10.26,177.1138877,124.1861065,1.426197284,58.78323635
1.61E+12,591.27,595,549.22,804443.0072,461781203.2,554.94,0,36.34,164.4628958,151.6556703,1.084449368,52.02569966
1.61E+12,554.92,578.08,530.43,997192.1674,555142155.9,573.09,18.15,0,170.8655461,140.8231224,1.213334452,54.81929994
1.61E+12,573.2,575.7,548.11,608414.5147,341352126.3,558.99,0,14.1,158.6608642,144.864328,1.095237637,52.27271683
1.61E+12,558.99,560.8,535.5,768921.7832,419607430.4,544.43,0,14.56,147.3279453,149.076876,0.988268263,49.70497601
1.61E+12,544.46,574,543.1,573913.9531,320867352.5,568.04,23.61,0,160.4145207,138.4285277,1.158825593,53.67851839
1.61E+12,568.09,595,563.22,657794.4616,383072560.3,590.7,22.66,0,171.6163406,128.5407757,1.335112066,57.17550285
1.61E+12,590.81,591.48,575.6,493012.0271,288110224,586.29,0,4.41,159.3580306,123.7692917,1.287540943,56.28493544
1.61E+12,586.29,597.2,578.58,569270.5201,334543178.4,588.64,2.35,0,150.3253141,114.928628,1.307988416,56.6722262
1.61E+12,588.78,640,580.71,1185588.051,725009244.4,637.18,48.54,0,188.1277917,106.7194403,1.762825883,63.80517477
1.61E+12,637.18,676.25,625.76,2006130.02,1307445033,642.7,5.52,0,180.2100923,99.09662316,1.818529093,64.52050105
1.61E+12,642.71,664.61,629.4,1000012.98,646217791.2,653.85,11.15,0,178.4879428,92.01829293,1.939700652,65.98293097
1.61E+12,653.76,669.95,645.42,858803.8846,564029933.3,658.03,4.18,0,169.918804,85.44555772,1.988620691,66.53974849
1.61E+12,658.05,661.39,621.01,823958.2284,533109285.7,638.18,0,19.85,157.7817466,99.1923036,1.590665212,61.39987539
1.61E+12,638.1,648,595.9,843251.1657,524208673.9,607.58,0,30.6,146.5116219,122.7071391,1.193994278,54.42102971
1.61E+12,607.68,637.73,588,918851.2565,563872004.6,636.45,28.87,0,164.916506,113.9423434,1.447368038,59.13977855
1.61E+12,636.41,638.44,551.28,1208807.365,733443630.4,585.56,0,50.89,153.1367556,156.6936046,0.977300611,49.42600057
1.61E+12,585.48,615.02,565.43,886335.8633,519843557,612.31,26.75,0,168.9484159,145.5012043,1.161147887,53.72829384
1.61E+12,612.31,634.24,604.28,798009.6292,494089140.9,626.82,14.51,0,171.3906719,135.1082611,1.268543245,55.91884781
1.61E+12,626.78,652.91,615.26,958585.5065,607664782,637.44,10.62,0,169.7684811,125.457671,1.353193309,57.50455366
1.61E+12,637.44,717.13,625,1859968.15,1247547957,685.11,47.67,0,205.312161,116.4964088,1.762390473,63.7994697
1.61E+12,685.1,748.09,681.04,1627154.393,1180438285,730.41,45.3,0,235.9470066,108.1752368,2.181155445,68.56488099
1.61E+12,730.4,740.78,689.2,1106876.359,794643540.5,732,1.59,0,220.683649,100.4484341,2.196984462,68.72052361
1.61E+12,732,758.74,716.62,1008574.099,743546676.8,752.17,20.17,0,225.0905312,93.27354598,2.413230127,70.70223915
1.61E+12,752.17,755.74,722,863375.5798,638503822.4,736.42,0,15.75,209.0126361,102.3611498,2.041913719,67.12595779
1.61E+12,736.42,749,714.29,675114.0933,496072043.8,728.91,0,7.51,194.0831621,102.5596391,1.892393185,65.42655386
1.61E+12,728.91,787.69,714.91,1352618.577,1024472183,774.56,45.65,0,225.8700791,95.23395062,2.371739045,70.34171427
1.61E+12,774.44,1011.07,768.71,2813603.886,2522411860,978.28,203.72,0,413.456502,88.43152558,4.675442376,82.38022812
1.61E+12,978.33,1162.97,890,4245010.94,4303634203,1041.43,63.15,0,447.0738947,82.11498804,5.444485902,84.48285844
1.61E+12,1041.45,1134.6,974.45,2706995.675,2857050280,1099.56,58.13,0,473.2700451,76.24963175,6.20685024,86.12431275
1.61E+12,1100.16,1213,1057.26,2390136.593,2725262121,1208.42,108.86,0,548.3250419,70.80322948,7.74435073,88.56404517
1.61E+12,1208.75,1289,1131,1972922.821,2406219891,1224.87,16.45,0,525.6089675,65.74585595,7.994556614,88.88216459
1.61E+12,1224.86,1273.75,1065,2131172.923,2543427453,1216.93,0,7.94,488.0654698,68.98972338,7.074466252,87.61528046
1.61E+12,1216.72,1304.37,1171.36,1448871.115,1780137376,1276,59.07,0,512.2736505,64.06188599,7.996543383,88.88461982
1.61E+12,1276,1348.33,1170,1951179.35,2517791852,1254.25,0,21.75,475.6826755,81.23603699,5.855562298,85.41330446
1.61E+12,1254.24,1260,1224.52,22862.00677,28340228.96,1226.84,0,27.41,441.7053415,102.8434629,4.29492871,81.11400446
